"driven_byowner_id","driven_byregistered_carslicense_plate","charging_pointspoint_id","charging_pointscharging_stationsstation_id","connectionTime","disconnectTime","kWhDelivered","protocol","payment","cost","vehicle_type","rating"
18,"ZOT9399",1,1,2019-01-15 01:06:41,2019-01-15 02:26:41,67.20,"fast(50kW)","card",10.08,bev,4
29,"ITK8995",6,2,2019-08-08 02:16:08,2019-08-08 04:16:08,100.00,"fast(50kW)","card",14.93,bev,5
87,"IYI7188",9,3,2019-12-01 08:05:18,2019-12-01 11:00:18,58.59,"normal(20kW)","card",7.42,bev,3
6,"ITT7255",2,1,2019-07-23 06:04:39,2019-07-23 07:06:39,51.90,"fast(50kW)","card",7.57,bev,NULL
73,"ITK8995",4,1,2019-04-14 02:51:20,2019-04-14 07:21:20,90.00,"normal(20kW)","card",11.54,bev,NULL
74,"IOX7652",20,5,2019-05-27 15:50:36,2019-05-27 16:50:36,50.22,"fast(50kW)","card",7.64,bev,5
22,"ZPP5665",3,1,2019-12-02 00:26:37,2019-12-02 02:05:37,82.80,"fast(50kW)","card",12.92,bev,3
100,"IEK2933",16,4,2019-05-25 10:12:12,2019-05-25 12:17:12,42.00,"normal(20kW)","card",5.25,bev,4
42,"ZTK3647",16,4,2019-10-09 21:21:45,2019-10-09 22:18:45,47.52,"fast(50kW)","card",7.13,bev,NULL
1,"ZBN1974",19,5,2019-03-06 17:10:47,2019-03-06 21:21:47,84.00,"normal(20kW)","card",10.87,bev,NULL
91,"ZOT9399",6,2,2019-11-07 23:11:21,2019-11-08 00:11:21,50.40,"fast(50kW)","card",7.52,bev,4
87,"IYI7188",17,5,2019-05-04 07:10:04,2019-05-04 10:05:04,58.59,"normal(20kW)","card",7.41,bev,5
63,"IOK6523",4,1,2019-12-24 13:13:34,2019-12-24 14:13:34,50.22,"fast(50kW)","card",7.73,bev,NULL
35,"IHA5721",3,1,2019-03-12 07:53:06,2019-03-12 09:29:06,80.00,"fast(50kW)","card",12.48,bev,NULL
91,"ZIP2513",13,4,2019-08-17 23:39:06,2019-08-18 03:36:06,79.20,"normal(20kW)","card",10.30,bev,NULL
74,"ZEH3972",9,3,2019-08-05 15:19:19,2019-08-05 16:06:19,39.45,"fast(50kW)","card",6.00,bev,2
23,"INX7759",4,1,2019-12-28 14:09:45,2019-12-28 15:21:45,60.55,"fast(50kW)","card",9.32,bev,1
9,"IYX1897",9,3,2019-05-23 00:11:18,2019-05-23 03:31:18,66.96,"normal(20kW)","card",8.48,bev,3
11,"IKP3196",1,1,2019-10-19 19:37:55,2019-10-19 21:42:55,42.00,"normal(20kW)","card",5.25,bev,5
22,"ZPP5665",10,3,2019-04-23 00:00:50,2019-04-23 03:40:50,73.60,"normal(20kW)","card",9.20,bev,NULL
88,"ZHN8664",12,3,2019-03-18 09:00:48,2019-03-18 12:45:48,75.33,"normal(20kW)","card",9.37,bev,2
66,"ZKB5316",9,3,2019-03-26 03:34:03,2019-03-26 05:13:03,82.80,"fast(50kW)","card",12.59,bev,5
68,"ZTK3647",3,1,2019-12-03 08:11:59,2019-12-03 09:46:59,79.20,"fast(50kW)","card",12.36,bev,NULL
38,"ZBN8963",17,5,2019-08-07 22:47:48,2019-08-08 01:56:48,63.00,"normal(20kW)","card",7.97,bev,4
44,"ZNM4272",1,1,2019-05-30 20:14:00,2019-05-30 21:01:00,39.60,"fast(50kW)","card",5.94,bev,NULL
37,"IHO9592",10,3,2019-05-10 22:10:29,2019-05-11 00:40:29,50.22,"normal(20kW)","card",6.28,bev,NULL
88,"ZHN8664",8,2,2019-04-04 17:07:37,2019-04-04 20:52:37,75.33,"normal(20kW)","card",9.35,bev,2
93,"ZTO1645",9,3,2019-12-18 12:29:58,2019-12-18 13:46:58,64.40,"fast(50kW)","card",9.79,bev,3
57,"ZPN3781",12,3,2019-05-04 06:54:53,2019-05-04 08:04:53,58.80,"fast(50kW)","card",8.78,bev,1
98,"ZAH5167",12,3,2019-11-01 00:29:56,2019-11-01 03:53:56,68.00,"normal(20kW)","card",8.46,bev,3
62,"ZPP5665",6,2,2019-04-15 17:44:14,2019-04-15 19:01:14,64.40,"fast(50kW)","card",9.61,bev,NULL
2,"ZYE1564",6,2,2019-02-11 21:13:33,2019-02-11 23:44:33,50.40,"normal(20kW)","card",6.27,bev,NULL
53,"IYE6331",4,1,2019-03-03 11:46:20,2019-03-03 13:28:20,85.00,"fast(50kW)","card",13.08,bev,NULL
100,"IEK2933",14,4,2019-06-09 14:22:36,2019-06-09 18:33:36,84.00,"normal(20kW)","card",10.87,bev,4
91,"ZOT9399",1,1,2019-04-15 10:42:02,2019-04-15 12:02:02,67.20,"fast(50kW)","card",10.08,bev,4
95,"ZTE2784",17,5,2019-12-18 04:48:13,2019-12-18 07:05:13,46.00,"normal(20kW)","card",5.82,bev,NULL
78,"ZPN3781",20,5,2019-08-05 13:44:19,2019-08-05 15:24:19,84.00,"fast(50kW)","card",12.77,bev,NULL
15,"IEO4912",1,1,2019-05-02 04:16:31,2019-05-02 09:16:31,100.00,"normal(20kW)","card",12.50,bev,3
15,"IEO4912",14,4,2019-02-07 16:44:40,2019-02-07 19:14:40,50.00,"normal(20kW)","card",6.47,bev,2
66,"ZKB5316",17,5,2019-11-19 08:57:13,2019-11-19 10:14:13,64.40,"fast(50kW)","card",9.78,bev,NULL
9,"IYX1897",5,2,2019-08-05 12:09:35,2019-08-05 14:39:35,50.22,"normal(20kW)","card",6.10,bev,NULL
84,"ZXP5492",1,1,2019-02-15 13:59:02,2019-02-15 14:46:02,39.60,"fast(50kW)","card",5.94,bev,NULL
33,"IXX9849",20,5,2019-06-12 13:50:49,2019-06-12 18:01:49,83.70,"normal(20kW)","card",10.60,bev,4
17,"ZYM4945",7,2,2019-09-12 20:44:25,2019-09-12 21:59:25,63.00,"fast(50kW)","card",9.56,bev,1
48,"ZKH3738",12,3,2019-03-23 23:33:22,2019-03-24 00:35:22,52.20,"fast(50kW)","card",7.79,bev,2
72,"IEZ6922",8,2,2019-02-11 22:59:52,2019-02-12 01:54:52,58.59,"normal(20kW)","card",7.27,bev,5
97,"INX7759",1,1,2019-02-01 02:49:09,2019-02-01 04:12:09,69.20,"fast(50kW)","card",10.38,bev,2
20,"IYI7188",13,4,2019-11-18 03:24:00,2019-11-18 04:54:00,75.33,"fast(50kW)","card",11.75,bev,1
78,"ZPN3781",1,1,2019-05-09 17:13:06,2019-05-09 21:24:06,84.00,"normal(20kW)","card",10.50,bev,3
62,"ZPP5665",12,3,2019-02-18 16:14:32,2019-02-18 19:27:32,64.40,"normal(20kW)","card",8.01,bev,5
51,"IMA8414",6,2,2019-01-08 16:45:07,2019-01-08 18:29:07,34.80,"normal(20kW)","card",4.33,bev,3
76,"ZMY1345",18,5,2019-08-21 21:28:09,2019-08-21 23:59:09,50.40,"normal(20kW)","card",6.12,bev,4
91,"ZIP2513",12,3,2019-07-01 19:54:33,2019-07-01 20:51:33,47.52,"fast(50kW)","card",7.09,bev,4
83,"ZBN8963",19,5,2019-06-12 06:49:14,2019-06-12 08:54:14,42.00,"normal(20kW)","card",5.43,bev,NULL
58,"IBK8636",4,1,2019-02-28 09:20:25,2019-02-28 10:56:25,80.00,"fast(50kW)","card",12.31,bev,NULL
71,"ZXE6396",7,2,2019-09-06 00:30:13,2019-09-06 02:28:13,39.45,"normal(20kW)","card",4.99,bev,5
45,"ZMH4368",19,5,2019-11-03 15:18:47,2019-11-03 18:45:47,69.20,"normal(20kW)","card",8.95,bev,3
14,"IHI2499",6,2,2019-07-03 04:22:09,2019-07-03 06:44:09,47.52,"normal(20kW)","card",5.91,bev,5
80,"IBN1216",12,3,2019-07-20 22:20:17,2019-07-20 23:34:17,62.00,"fast(50kW)","card",9.26,bev,5
84,"IXK4217",8,2,2019-02-02 22:40:41,2019-02-03 00:31:41,37.20,"normal(20kW)","card",4.62,bev,4
82,"IBK6254",1,1,2019-03-31 08:13:53,2019-03-31 10:13:53,100.00,"fast(50kW)","card",15.00,bev,1
27,"ZZN1567",13,4,2019-12-05 03:59:51,2019-12-05 05:22:51,69.20,"fast(50kW)","card",10.80,bev,3
36,"INM2554",15,4,2019-08-08 03:23:40,2019-08-08 08:23:40,100.00,"normal(20kW)","card",12.41,bev,5
48,"ZKH3738",9,3,2019-06-03 21:38:16,2019-06-03 23:39:16,40.60,"normal(20kW)","card",5.14,bev,NULL
98,"ZAH5167",13,4,2019-12-02 06:55:09,2019-12-02 08:26:09,76.50,"fast(50kW)","card",11.93,bev,3
13,"IZT9712",13,4,2019-11-15 21:57:40,2019-11-15 23:42:40,35.00,"normal(20kW)","card",4.55,bev,NULL
43,"IPA4613",16,4,2019-05-23 13:04:33,2019-05-23 16:37:33,71.01,"normal(20kW)","card",8.88,bev,2
13,"IMN9279",7,2,2019-10-16 05:39:35,2019-10-16 06:30:35,43.25,"fast(50kW)","card",6.57,bev,NULL
4,"ZAP7398",18,5,2019-02-06 16:29:31,2019-02-06 17:52:31,70.00,"fast(50kW)","card",10.21,bev,2
48,"ZKH3738",5,2,2019-08-26 08:41:03,2019-08-26 11:17:03,52.20,"normal(20kW)","card",6.34,bev,NULL
42,"ZTK3647",17,5,2019-04-08 11:45:26,2019-04-08 13:20:26,79.20,"fast(50kW)","card",12.02,bev,NULL
3,"ZXN4585",16,4,2019-05-17 17:50:23,2019-05-17 19:50:23,100.00,"fast(50kW)","card",15.00,bev,5
15,"ZKB5316",1,1,2019-05-30 19:10:36,2019-05-30 22:50:36,73.60,"normal(20kW)","card",9.20,bev,5
6,"IEA3797",13,4,2019-04-03 21:28:10,2019-04-04 00:23:10,58.59,"normal(20kW)","card",7.62,bev,3
11,"IKP3196",9,3,2019-04-28 02:31:06,2019-04-28 05:40:06,63.00,"normal(20kW)","card",7.98,bev,1
100,"ZIY8333",10,3,2019-11-25 20:07:06,2019-11-25 23:40:06,71.28,"normal(20kW)","card",8.91,bev,2
28,"IBK8636",13,4,2019-07-23 17:25:08,2019-07-23 19:12:08,90.00,"fast(50kW)","card",14.04,bev,5
91,"ZOT9399",7,2,2019-07-03 05:21:15,2019-07-03 06:11:15,42.00,"fast(50kW)","card",6.38,bev,5
28,"IBK8636",19,5,2019-04-25 16:20:44,2019-04-25 19:50:44,70.00,"normal(20kW)","card",9.06,bev,4
63,"IOK6523",1,1,2019-03-01 10:55:51,2019-03-01 12:25:51,75.33,"fast(50kW)","card",11.30,bev,NULL
1,"ZBN1974",16,4,2019-11-06 05:14:38,2019-11-06 06:34:38,67.20,"fast(50kW)","card",10.08,bev,5
79,"ZXZ5659",1,1,2019-04-12 05:25:49,2019-04-12 06:26:49,51.00,"fast(50kW)","card",7.65,bev,4
97,"INX7759",9,3,2019-10-13 10:18:28,2019-10-13 14:11:28,77.85,"normal(20kW)","card",9.86,bev,1
28,"ZNM4272",20,5,2019-08-22 09:33:31,2019-08-22 10:30:31,47.52,"fast(50kW)","card",7.22,bev,NULL
95,"ZTE2784",13,4,2019-05-02 13:07:40,2019-05-02 15:24:40,46.00,"normal(20kW)","card",5.98,bev,2
71,"ZXE6396",12,3,2019-11-15 19:03:03,2019-11-15 22:59:03,78.90,"normal(20kW)","card",9.82,bev,NULL
2,"ZYE1564",3,1,2019-02-14 09:32:42,2019-02-14 10:42:42,58.80,"fast(50kW)","card",9.17,bev,2
58,"IBK8636",14,4,2019-07-20 00:43:20,2019-07-20 02:43:20,100.00,"fast(50kW)","card",15.53,bev,5
95,"ZTE2784",14,4,2019-06-23 18:15:50,2019-06-23 21:28:50,64.40,"normal(20kW)","card",8.33,bev,3
12,"IZT9712",10,3,2019-12-19 10:10:29,2019-12-19 12:57:29,56.00,"normal(20kW)","card",7.00,bev,NULL
1,"ZBN1974",12,3,2019-03-10 07:55:09,2019-03-10 08:45:09,42.00,"fast(50kW)","card",6.27,bev,NULL
53,"IYE6331",3,1,2019-12-04 18:02:53,2019-12-04 21:00:53,59.50,"normal(20kW)","card",7.73,bev,5
58,"IBK8636",8,2,2019-08-23 11:44:29,2019-08-23 14:44:29,60.00,"normal(20kW)","card",7.45,bev,3
72,"IEZ6922",17,5,2019-09-10 14:11:22,2019-09-10 15:11:22,50.22,"fast(50kW)","card",7.62,bev,3
59,"ZYM4945",7,2,2019-04-15 11:10:19,2019-04-15 12:25:19,63.00,"fast(50kW)","card",9.56,bev,2
7,"ZIT5295",14,4,2019-10-06 22:48:10,2019-10-07 00:11:10,70.00,"fast(50kW)","card",10.87,bev,2
64,"IOX7652",15,4,2019-05-22 13:07:28,2019-05-22 14:37:28,75.33,"fast(50kW)","card",11.22,bev,3
35,"IHA5721",8,2,2019-04-02 18:12:45,2019-04-02 23:12:45,100.00,"normal(20kW)","card",12.41,bev,NULL
91,"ZIP2513",4,1,2019-03-06 16:21:30,2019-03-06 20:18:30,79.20,"normal(20kW)","card",10.15,bev,NULL
33,"IHO9592",13,4,2019-05-24 21:56:04,2019-05-25 01:41:04,75.33,"normal(20kW)","card",9.79,bev,2
98,"ZAH5167",5,2,2019-01-20 22:21:55,2019-01-20 23:42:55,68.00,"fast(50kW)","card",9.91,bev,NULL
14,"IHI2499",3,1,2019-05-02 02:14:12,2019-05-02 05:47:12,71.28,"normal(20kW)","card",9.27,bev,4
60,"ZMA6229",4,1,2019-06-09 15:42:23,2019-06-09 16:16:23,29.00,"fast(50kW)","card",4.46,bev,5
62,"ZPP5665",13,4,2019-02-28 04:45:31,2019-02-28 07:58:31,64.40,"normal(20kW)","card",8.37,bev,NULL
66,"ZKB5316",20,5,2019-02-08 05:43:07,2019-02-08 08:56:07,64.40,"normal(20kW)","card",8.16,bev,NULL
90,"IEZ6922",18,5,2019-12-10 01:31:40,2019-12-10 05:16:40,75.33,"normal(20kW)","card",9.15,bev,NULL
28,"ZNM4272",15,4,2019-10-02 09:21:31,2019-10-02 13:18:31,79.20,"normal(20kW)","card",9.83,bev,3
80,"IBN1216",13,4,2019-09-14 04:34:50,2019-09-14 05:26:50,43.40,"fast(50kW)","card",6.77,bev,NULL
27,"ZZN1567",3,1,2019-02-09 19:55:08,2019-02-09 21:18:08,69.20,"fast(50kW)","card",10.80,bev,NULL
14,"IHI2499",1,1,2019-03-11 08:08:44,2019-03-11 12:05:44,79.20,"normal(20kW)","card",9.90,bev,4
3,"ZXN4585",18,5,2019-04-03 02:36:34,2019-04-03 03:36:34,50.00,"fast(50kW)","card",7.29,bev,5
55,"IHA5721",15,4,2019-01-18 09:09:29,2019-01-18 13:39:29,90.00,"normal(20kW)","card",11.17,bev,NULL
65,"ZME5154",19,5,2019-08-22 12:22:28,2019-08-22 15:35:28,64.40,"normal(20kW)","card",8.33,bev,2
51,"IMA8414",2,1,2019-12-26 08:34:21,2019-12-26 09:43:21,58.00,"fast(50kW)","card",8.46,bev,NULL
72,"IEZ6922",12,3,2019-01-25 00:53:57,2019-01-25 03:48:57,58.59,"normal(20kW)","card",7.29,bev,3
66,"ZKB5316",14,4,2019-11-13 23:44:03,2019-11-14 03:52:03,82.80,"normal(20kW)","card",10.71,bev,4
96,"IOO8896",4,1,2019-12-31 17:27:03,2019-12-31 18:58:03,76.50,"fast(50kW)","card",11.77,bev,NULL
28,"ZNM4272",1,1,2019-10-25 23:58:58,2019-10-26 00:45:58,39.60,"fast(50kW)","card",5.94,bev,5
82,"IBK6254",18,5,2019-08-26 10:23:14,2019-08-26 14:53:14,90.00,"normal(20kW)","card",10.94,bev,NULL
43,"IPA4613",6,2,2019-12-01 05:41:51,2019-12-01 09:37:51,78.90,"normal(20kW)","card",9.82,bev,NULL
85,"ZIM4642",1,1,2019-09-22 12:35:15,2019-09-22 15:05:15,50.00,"normal(20kW)","card",6.25,bev,NULL
83,"INM2554",12,3,2019-02-22 20:10:15,2019-02-22 21:33:15,70.00,"fast(50kW)","card",10.45,bev,2
14,"IHI2499",17,5,2019-02-03 08:47:54,2019-02-03 10:03:54,63.36,"fast(50kW)","card",9.62,bev,5
11,"IKP3196",9,3,2019-10-14 03:32:05,2019-10-14 05:59:05,49.00,"normal(20kW)","card",6.21,bev,4
64,"IOX7652",7,2,2019-05-21 05:17:32,2019-05-21 07:47:32,50.22,"normal(20kW)","card",6.35,bev,NULL
85,"ZIM4642",7,2,2019-04-07 07:29:16,2019-04-07 11:29:16,80.00,"normal(20kW)","card",10.12,bev,5
18,"ZOT9399",9,3,2019-10-07 17:09:51,2019-10-07 18:29:51,67.20,"fast(50kW)","card",10.22,bev,NULL
3,"IBN7239",12,3,2019-09-27 23:06:09,2019-09-28 02:02:09,58.80,"normal(20kW)","card",7.31,bev,NULL
26,"ZPH8993",6,2,2019-03-27 22:12:08,2019-03-28 00:17:08,42.00,"normal(20kW)","card",5.22,bev,1
1,"ZXY1274",15,4,2019-08-23 15:08:01,2019-08-23 17:43:01,51.90,"normal(20kW)","card",6.44,bev,2
19,"IOK6523",3,1,2019-08-21 06:27:12,2019-08-21 07:27:12,50.22,"fast(50kW)","card",7.83,bev,1
6,"IEA3797",9,3,2019-10-15 07:19:29,2019-10-15 10:39:29,66.96,"normal(20kW)","card",8.48,bev,5
60,"ZMA6229",15,4,2019-07-09 03:41:52,2019-07-09 04:36:52,46.40,"fast(50kW)","card",6.91,bev,4
10,"ZTX9534",18,5,2019-06-17 00:21:55,2019-06-17 02:51:55,50.00,"normal(20kW)","card",6.07,bev,NULL
72,"IEZ6922",17,5,2019-07-26 13:59:35,2019-07-26 17:19:35,66.96,"normal(20kW)","card",8.47,bev,1
64,"IOX7652",15,4,2019-02-17 09:30:44,2019-02-17 12:00:44,50.22,"normal(20kW)","card",6.23,bev,3
27,"ZZN1567",1,1,2019-05-13 14:44:51,2019-05-13 18:37:51,77.85,"normal(20kW)","card",9.73,bev,3
32,"ZTE2784",20,5,2019-07-21 04:07:33,2019-07-21 06:52:33,55.20,"normal(20kW)","card",6.99,bev,NULL
34,"IAH3712",9,3,2019-12-01 06:58:54,2019-12-01 09:59:54,60.55,"normal(20kW)","card",7.67,bev,NULL
53,"IYE6331",8,2,2019-07-18 16:46:39,2019-07-18 19:44:39,59.50,"normal(20kW)","card",7.38,bev,2
43,"IPA4613",2,1,2019-11-17 05:26:04,2019-11-17 07:48:04,47.34,"normal(20kW)","card",5.75,bev,NULL
75,"III9582",3,1,2019-06-30 10:20:33,2019-06-30 11:59:33,82.80,"fast(50kW)","card",12.92,bev,NULL
92,"IIT6735",19,5,2019-01-02 18:25:42,2019-01-02 19:25:42,50.40,"fast(50kW)","card",7.83,bev,NULL
55,"IHA5721",13,4,2019-04-26 10:37:32,2019-04-26 15:07:32,90.00,"normal(20kW)","card",11.70,bev,NULL
36,"INM2554",16,4,2019-11-02 09:04:54,2019-11-02 11:04:54,100.00,"fast(50kW)","card",15.00,bev,3
92,"IIT6735",5,2,2019-02-23 04:48:08,2019-02-23 06:18:08,75.60,"fast(50kW)","card",11.02,bev,5
9,"IYX1897",15,4,2019-07-08 06:57:58,2019-07-08 09:02:58,41.85,"normal(20kW)","card",5.19,bev,NULL
36,"INM2554",3,1,2019-10-02 06:15:41,2019-10-02 07:27:41,60.00,"fast(50kW)","card",9.36,bev,1
69,"ZME5154",13,4,2019-06-16 11:05:38,2019-06-16 15:40:38,92.00,"normal(20kW)","card",11.96,bev,4
62,"ZPP5665",2,1,2019-08-12 05:02:36,2019-08-12 08:15:36,64.40,"normal(20kW)","card",7.82,bev,5
39,"IYE6331",16,4,2019-07-21 13:26:08,2019-07-21 15:33:08,42.50,"normal(20kW)","card",5.31,bev,5
84,"IXK4217",3,1,2019-10-17 16:46:41,2019-10-17 17:30:41,37.20,"fast(50kW)","card",5.80,bev,1
93,"ZAH5167",17,5,2019-06-21 19:36:40,2019-06-21 23:51:40,85.00,"normal(20kW)","card",10.75,bev,NULL
66,"ZKB5316",16,4,2019-02-14 16:50:33,2019-02-14 18:07:33,64.40,"fast(50kW)","card",9.66,bev,1
8,"IKB2184",7,2,2019-12-03 18:47:24,2019-12-03 22:07:24,66.96,"normal(20kW)","card",8.47,bev,4
54,"ZXZ5659",9,3,2019-06-15 07:32:08,2019-06-15 08:33:08,51.00,"fast(50kW)","card",7.75,bev,3
58,"IBK8636",6,2,2019-03-27 09:38:44,2019-03-27 11:38:44,100.00,"fast(50kW)","card",14.93,bev,5
74,"ZEH3972",10,3,2019-07-19 20:59:42,2019-07-20 00:08:42,63.12,"normal(20kW)","card",7.89,bev,NULL
66,"ZKB5316",1,1,2019-07-09 04:26:11,2019-07-09 06:43:11,46.00,"normal(20kW)","card",5.75,bev,NULL
68,"ZTK3647",12,3,2019-10-18 18:04:41,2019-10-18 19:29:41,71.28,"fast(50kW)","card",10.64,bev,1
68,"ZTK3647",16,4,2019-04-06 16:03:39,2019-04-06 19:13:39,63.36,"normal(20kW)","card",7.92,bev,1
12,"IMN9279",4,1,2019-05-27 23:48:39,2019-05-28 01:11:39,69.20,"fast(50kW)","card",10.65,bev,5
76,"III9582",19,5,2019-01-25 07:12:43,2019-01-25 08:29:43,64.40,"fast(50kW)","card",10.00,bev,1
69,"ZME5154",19,5,2019-01-09 20:17:15,2019-01-09 21:56:15,82.80,"fast(50kW)","card",12.86,bev,3
87,"IYI7188",15,4,2019-09-03 13:47:18,2019-09-03 15:27:18,83.70,"fast(50kW)","card",12.46,bev,1
42,"ZTK3647",13,4,2019-12-26 22:42:36,2019-12-27 02:39:36,79.20,"normal(20kW)","card",10.30,bev,NULL
13,"IMN9279",1,1,2019-05-07 06:57:14,2019-05-07 07:59:14,51.90,"fast(50kW)","card",7.79,bev,5
54,"ZXZ5659",8,2,2019-09-11 17:17:15,2019-09-11 18:48:15,76.50,"fast(50kW)","card",11.39,bev,4
3,"IBN7239",9,3,2019-04-30 14:24:54,2019-04-30 17:45:54,67.20,"normal(20kW)","card",8.51,bev,NULL
28,"ZNM4272",20,5,2019-05-30 20:41:12,2019-05-30 21:47:12,55.44,"fast(50kW)","card",8.43,bev,5
6,"ITT7255",6,2,2019-05-10 04:13:48,2019-05-10 05:46:48,77.85,"fast(50kW)","card",11.62,bev,4
10,"ZTX9534",13,4,2019-02-19 14:16:41,2019-02-19 17:46:41,70.00,"normal(20kW)","card",9.10,bev,NULL
29,"ITK8995",3,1,2019-01-11 17:51:25,2019-01-11 21:51:25,80.00,"normal(20kW)","card",10.40,bev,2
87,"IYI7188",14,4,2019-12-23 00:27:14,2019-12-23 04:38:14,83.70,"normal(20kW)","card",10.83,bev,2
74,"ZEH3972",5,2,2019-09-11 00:39:05,2019-09-11 01:26:05,39.45,"fast(50kW)","card",5.75,bev,NULL
78,"ZKO9198",17,5,2019-02-03 22:49:24,2019-02-04 03:24:24,92.00,"normal(20kW)","card",11.64,bev,NULL
61,"ZMA6229",4,1,2019-12-21 03:31:20,2019-12-21 06:07:20,52.20,"normal(20kW)","card",6.69,bev,NULL
92,"IIT6735",12,3,2019-01-24 13:26:36,2019-01-24 14:26:36,50.40,"fast(50kW)","card",7.52,bev,NULL
71,"ZXE6396",4,1,2019-03-28 05:31:53,2019-03-28 08:16:53,55.23,"normal(20kW)","card",7.08,bev,3
95,"ZTE2784",14,4,2019-04-22 04:32:14,2019-04-22 09:07:14,92.00,"normal(20kW)","card",11.90,bev,NULL
29,"ITK8995",7,2,2019-01-06 05:34:17,2019-01-06 07:10:17,80.00,"fast(50kW)","card",12.14,bev,NULL
72,"IEZ6922",10,3,2019-05-22 00:26:10,2019-05-22 01:16:10,41.85,"fast(50kW)","card",6.28,bev,5
59,"ZYM4945",15,4,2019-07-08 11:39:50,2019-07-08 12:21:50,35.00,"fast(50kW)","card",5.21,bev,3
89,"ZHT3445",19,5,2019-01-01 00:27:24,2019-01-01 03:48:24,67.20,"normal(20kW)","card",8.70,bev,NULL
11,"IKP3196",2,1,2019-11-26 08:29:57,2019-11-26 10:14:57,35.00,"normal(20kW)","card",4.25,bev,3
93,"ZAH5167",9,3,2019-10-03 02:55:30,2019-10-03 03:46:30,42.50,"fast(50kW)","card",6.46,bev,2
90,"IEZ6922",15,4,2019-09-07 10:39:41,2019-09-07 14:24:41,75.33,"normal(20kW)","card",9.35,bev,3
74,"IOX7652",20,5,2019-02-13 15:46:03,2019-02-13 16:56:03,58.59,"fast(50kW)","card",8.91,bev,2
36,"INM2554",18,5,2019-06-26 04:33:06,2019-06-26 05:33:06,50.00,"fast(50kW)","card",7.29,bev,NULL
39,"IYE6331",13,4,2019-05-21 23:23:06,2019-05-22 01:56:06,51.00,"normal(20kW)","card",6.63,bev,NULL
3,"IBN7239",6,2,2019-02-27 12:07:09,2019-02-27 13:37:09,75.60,"fast(50kW)","card",11.29,bev,3
11,"IKP3196",3,1,2019-11-02 04:37:51,2019-11-02 05:44:51,56.00,"fast(50kW)","card",8.74,bev,NULL
58,"IBK8636",5,2,2019-11-25 23:18:36,2019-11-26 01:18:36,100.00,"fast(50kW)","card",14.58,bev,2
21,"IPA3793",3,1,2019-01-16 19:43:10,2019-01-16 20:58:10,63.12,"fast(50kW)","card",9.85,bev,4
17,"ZYM4945",7,2,2019-07-07 04:11:48,2019-07-07 05:34:48,70.00,"fast(50kW)","card",10.63,bev,5
39,"IYE6331",13,4,2019-11-28 09:34:00,2019-11-28 13:49:00,85.00,"normal(20kW)","card",11.05,bev,NULL
82,"IBK6254",18,5,2019-04-02 20:59:51,2019-04-03 00:29:51,70.00,"normal(20kW)","card",8.51,bev,2
43,"IPA4613",13,4,2019-07-26 09:31:42,2019-07-26 12:16:42,55.23,"normal(20kW)","card",7.18,bev,3
84,"IXK4217",17,5,2019-09-06 00:20:06,2019-09-06 01:12:06,43.40,"fast(50kW)","card",6.59,bev,1
100,"IEK2933",10,3,2019-09-16 23:34:51,2019-09-17 02:55:51,67.20,"normal(20kW)","card",8.40,bev,NULL
73,"ITK8995",12,3,2019-10-26 21:45:42,2019-10-27 02:15:42,90.00,"normal(20kW)","card",11.20,bev,NULL
95,"ZTE2784",17,5,2019-11-18 09:45:08,2019-11-18 13:25:08,73.60,"normal(20kW)","card",9.31,bev,NULL
7,"ZIT5295",7,2,2019-06-30 08:17:12,2019-06-30 11:04:12,56.00,"normal(20kW)","card",7.08,bev,1
33,"IHO9592",18,5,2019-04-12 21:21:07,2019-04-13 00:16:07,58.59,"normal(20kW)","card",7.12,bev,2
78,"ZPN3781",20,5,2019-09-05 13:44:03,2019-09-05 17:55:03,84.00,"normal(20kW)","card",10.64,bev,1
10,"ZTX9534",16,4,2019-03-23 00:19:08,2019-03-23 01:42:08,70.00,"fast(50kW)","card",10.50,bev,NULL
68,"ZTK3647",17,5,2019-03-20 16:10:16,2019-03-20 18:08:16,39.60,"normal(20kW)","card",5.01,bev,3
23,"INX7759",12,3,2019-08-02 17:41:43,2019-08-02 19:04:43,69.20,"fast(50kW)","card",10.33,bev,NULL
57,"ZPN3781",14,4,2019-02-01 10:47:51,2019-02-01 13:43:51,58.80,"normal(20kW)","card",7.61,bev,NULL
24,"IBN1216",17,5,2019-10-28 12:13:31,2019-10-28 12:57:31,37.20,"fast(50kW)","card",5.65,bev,2
27,"ZZN1567",6,2,2019-06-21 13:52:41,2019-06-21 17:19:41,69.20,"normal(20kW)","card",8.61,bev,5
74,"ZEH3972",19,5,2019-04-02 07:56:51,2019-04-02 09:21:51,71.01,"fast(50kW)","card",11.03,bev,NULL
54,"ZXZ5659",14,4,2019-10-09 19:14:39,2019-10-09 20:15:39,51.00,"fast(50kW)","card",7.92,bev,1
6,"ITT7255",14,4,2019-02-16 12:49:55,2019-02-16 15:24:55,51.90,"normal(20kW)","card",6.72,bev,NULL
74,"IOX7652",13,4,2019-08-12 14:25:03,2019-08-12 15:25:03,50.22,"fast(50kW)","card",7.83,bev,NULL
44,"ZNM4272",16,4,2019-06-16 22:25:19,2019-06-17 00:23:19,39.60,"normal(20kW)","card",4.95,bev,NULL
